date,lat,lon,soil_moisture_pct,profile_storage_mm
2025-03-07,-35.09704,148.93607,15.832692323720664,40.26878378590136
2025-03-08,-35.09704,148.93607,15.699829931022524,38.856587708195285
2025-03-09,-35.09704,148.93607,15.56641120449953,37.43847835112247
2025-03-10,-35.09704,148.93607,15.449587578654608,36.19675853220854
2025-03-11,-35.09704,148.93607,15.940815581922095,41.41802728543531
2025-03-12,-35.09704,148.93607,15.8152804682441,40.08371295050362
2025-03-13,-35.09704,148.93607,15.663300433237254,38.46831520726166
2025-03-14,-35.09704,148.93607,15.51228168446968,36.863134987798105
2025-03-15,-35.09704,148.93607,15.360967028993635,35.2548095721313
2025-03-16,-35.09704,148.93607,15.241492854399318,33.98491703653174
2025-03-17,-35.09704,148.93607,15.132341367043612,32.824744476116365
2025-03-18,-35.09704,148.93607,15.022571069590988,31.657994575236433
2025-03-19,-35.09704,148.93607,14.911036603170796,30.472493299751388
2025-03-20,-35.09704,148.93607,14.864202221929538,29.974690060267633
2025-03-21,-35.09704,148.93607,15.088464379557237,32.35837541282096
2025-03-22,-35.09704,148.93607,15.46145352199363,36.32288179629669
2025-03-23,-35.09704,148.93607,15.356237053358054,35.20453460037624
2025-03-24,-35.09704,148.93607,15.232207750968332,33.88622555295953
2025-03-25,-35.09704,148.93607,15.12646863149429,32.76232309456712
2025-03-26,-35.09704,148.93607,15.016907079417436,31.59779195096612
2025-03-27,-35.09704,148.93607,14.926791565702317,30.639952998764695
2025-03-28,-35.09704,148.93607,14.866411081216004,29.998168053981324
2025-03-29,-35.09704,148.93607,15.979913189498937,41.833596258313534
2025-03-30,-35.09704,148.93607,16.852956326012134,51.11318296463835
2025-03-31,-35.09704,148.93607,16.920866179110966,51.83499766506796
2025-04-01,-35.09704,148.93607,16.761438694414228,50.14044088346009
2025-04-02,-35.09704,148.93607,16.62292726075291,48.66820107683271
2025-04-03,-35.09704,148.93607,16.492837998448167,47.28548063768007
2025-04-04,-35.09704,148.93607,16.36856043350052,45.964532804347954
2025-04-05,-35.09704,148.93607,16.229245182897586,44.48374921712852
2025-04-06,-35.09704,148.93607,16.12029264173879,43.32569125839422
2025-04-07,-35.09704,148.93607,16.004483816059167,42.094757763465516
2025-04-08,-35.09704,148.93607,15.895732172951764,40.93883515269862
2025-04-09,-35.09704,148.93607,15.77348119622885,39.63942795162501
2025-04-10,-35.09704,148.93607,15.674620087491611,38.588631957655515
2025-04-11,-35.09704,148.93607,15.561113838234174,37.3821725770792
2025-04-12,-35.09704,148.93607,15.45617412780275,36.26676704766378
2025-04-13,-35.09704,148.93607,15.359233684823145,35.23638583469013
2025-04-14,-35.09704,148.93607,15.269777211884943,34.28555183536743
2025-04-15,-35.09704,148.93607,15.191938968240972,33.458208144370644
2025-04-16,-35.09704,148.93607,15.109990911611217,32.58718119838522
2025-04-17,-35.09704,148.93607,15.025802055614548,31.69233676716096
2025-04-18,-35.09704,148.93607,14.943925026728703,30.822064775977413
2025-04-19,-35.09704,148.93607,14.861538179039673,29.946373914189678
2025-04-20,-35.09704,148.93607,14.788191539112432,29.166771536762216
2025-04-21,-35.09704,148.93607,15.113287552013617,32.622221231545325
2025-04-22,-35.09704,148.93607,15.21219824428475,33.67354424953312
2025-04-23,-35.09704,148.93607,15.157019743635658,33.08705125773981
2025-04-24,-35.09704,148.93607,15.126118785358543,32.758604575498836
2025-04-25,-35.09704,148.93607,15.064938718185722,32.10832085607532
2025-04-26,-35.09704,148.93607,15.024282324742352,31.67618352820975
2025-04-27,-35.09704,148.93607,15.086478118953952,32.33726342336857
2025-04-28,-35.09704,148.93607,15.034337075340535,31.78305560140298
2025-04-29,-35.09704,148.93607,14.986355582143062,31.27305969420976
2025-04-30,-35.09704,148.93607,15.911154814779913,41.102762610689425
2025-05-01,-35.09704,148.93607,15.836230247409272,40.306388422208265
2025-05-02,-35.09704,148.93607,15.74832982482744,39.37209370210038
2025-05-03,-35.09704,148.93607,15.667751832729305,38.51562918961074
2025-05-04,-35.09704,148.93607,15.59064997774787,37.69611258316194
2025-05-05,-35.09704,148.93607,15.521935255246131,36.96574291551573
2025-05-06,-35.09704,148.93607,15.446282043530108,36.161623956933006
2025-05-07,-35.09704,148.93607,15.370656531412546,35.35779941773797
2025-05-08,-35.09704,148.93607,15.301458149456977,34.622288927547665
2025-05-09,-35.09704,148.93607,15.233699227441523,33.902078475540975
2025-05-10,-35.09704,148.93607,15.174934279813801,33.277465092768175
2025-05-11,-35.09704,148.93607,15.121718853125802,32.71183763930973
2025-05-12,-35.09704,148.93607,15.135897167958088,32.8625391296865
2025-05-13,-35.09704,148.93607,15.087756404702397,32.35085033899973
2025-05-14,-35.09704,148.93607,15.42009574578195,35.88328946198221
2025-05-15,-35.09704,148.93607,15.354685545396165,35.1880436023307
2025-05-16,-35.09704,148.93607,15.307663127501485,34.68824171884365
2025-05-17,-35.09704,148.93607,15.258399935804967,34.164622621849325
2025-05-18,-35.09704,148.93607,15.194593985153997,33.4864283532249
2025-05-19,-35.09704,148.93607,15.168789287679537,33.21214989248229
2025-05-20,-35.09704,148.93607,15.117164331241714,32.66342756773176
2025-05-21,-35.09704,148.93607,15.073699659845012,32.201441017446875
2025-05-22,-35.09704,148.93607,15.30925222677034,34.70513227537355
2025-05-23,-35.09704,148.93607,19.689086629694348,81.25844837336155
2025-05-24,-35.09704,148.93607,20.026164254229503,84.84125077202481
2025-05-25,-35.09704,148.93607,19.882898799833402,83.3184804179742
2025-05-26,-35.09704,148.93607,19.790668032950325,82.33815841269444
2025-05-27,-35.09704,148.93607,20.17410837097428,86.41375068824519
2025-05-28,-35.09704,148.93607,20.05978545313775,85.19861092685714
2025-05-29,-35.09704,148.93607,19.93878896284615,83.91253767816731
2025-05-30,-35.09704,148.93607,19.808355337915323,82.52615700424104
2025-05-31,-35.09704,148.93607,19.687461691472947,81.24117688414495
2025-06-01,-35.09704,148.93607,19.58662542971488,80.1693869633596
2025-06-02,-35.09704,148.93607,19.490706514480237,79.14986358190181
2025-06-03,-35.09704,148.93607,19.374758844417997,77.91745430824771
2025-06-04,-35.09704,148.93607,19.250157689675685,76.59306703483375
2025-06-05,-35.09704,148.93607,19.137955504305893,75.40046856606111
2025-06-06,-35.09704,148.93607,19.061237046132497,74.5850270892071
2025-06-07,-35.09704,148.93607,19.172437671026568,75.76697995882506
2025-06-08,-35.09704,148.93607,20.146976663279666,86.12536741883613
2025-06-09,-35.09704,148.93607,20.947738459610335,94.6366748323966
2025-06-10,-35.09704,148.93607,20.834510112292605,93.43316927510521
2025-06-11,-35.09704,148.93607,20.705999661637097,92.06723004524147
2025-06-12,-35.09704,148.93607,20.599964928296874,90.94018550327024
2025-06-13,-35.09704,148.93607,20.4992971891905,89.87018681191333
2025-06-14,-35.09704,148.93607,20.38898359257084,88.69766217721194
2025-06-15,-35.09704,148.93607,20.405124451189806,88.86922357069294
2025-06-16,-35.09704,148.93607,20.65387187000302,91.51316307873444
2025-06-17,-35.09704,148.93607,20.58975992300475,90.83171637100605
2025-06-18,-35.09704,148.93607,20.472955804821716,89.59020389928085
2025-06-19,-35.09704,148.93607,20.361756760226022,88.40826782667462
2025-06-20,-35.09704,148.93607,20.25202473050837,87.24192467404096
2025-06-21,-35.09704,148.93607,20.128126387835795,85.92500759913911
2025-06-22,-35.09704,148.93607,20.013787431450663,84.70969736381203
2025-06-23,-35.09704,148.93607,19.940698151464126,83.93283046849837
2025-06-24,-35.09704,148.93607,21.39467547596055,99.38717411706195
2025-06-25,-35.09704,148.93607,21.987007335201483,105.68307705342473
2025-06-26,-35.09704,148.93607,22.658431979034717,112.81965821263024
2025-06-27,-35.09704,148.93607,22.503256839068996,111.17029965776089
2025-06-28,-35.09704,148.93607,22.345376141990464,109.49218370160497
2025-06-29,-35.09704,148.93607,22.204575786386016,107.99561491425835
2025-06-30,-35.09704,148.93607,22.075364093181882,106.62222216834252
2025-07-01,-35.09704,148.93607,21.966878129535516,105.46912346797788
2025-07-02,-35.09704,148.93607,22.39934029994201,110.06576942927606
2025-07-03,-35.09704,148.93607,22.23257768794902,108.29324748546628
2025-07-04,-35.09704,148.93607,22.467437124536033,110.78957145212844
2025-07-05,-35.09704,148.93607,22.35966806034598,109.64409268528863
2025-07-06,-35.09704,148.93607,22.248107404310183,108.4583130400431
2025-07-07,-35.09704,148.93607,23.1189113151246,117.71409898766788
2025-07-08,-35.09704,148.93607,22.992631871301143,116.37187315806422
2025-07-09,-35.09704,148.93607,22.85226426673291,114.87990408703727
2025-07-10,-35.09704,148.93607,23.23399608830401,118.93733651927634
2025-07-11,-35.09704,148.93607,23.7514451636356,124.43730938410452
2025-07-12,-35.09704,148.93607,23.598693592027587,122.81371096842355
2025-07-13,-35.09704,148.93607,23.45175274118366,121.2518747783435
2025-07-14,-35.09704,148.93607,23.383564890047296,120.52710523320397
2025-07-15,-35.09704,148.93607,23.250145421880212,119.10898799318659
